,Year,Brand,Transmission,Body,Fuel,Price,Capacity,Mileage
2159,-6,5,1,1,1,0.6631023547073168,0.09508283191706851,-1.0710767806722963
2160,-5,3,1,1,1,-0.2725174638365083,-0.8578379200086523,-0.43513404210038953
2161,-7,3,1,2,1,-0.3433412748019772,-0.8578379200086523,1.0052432565733425
2162,-3,5,1,1,1,1.4365729218302004,0.12310991285606031,-1.3499854423918596
2163,-7,5,1,2,3,0.7283348121755119,1.5244639598056497,0.3792482602694334
2164,-4,3,1,2,3,0.4021725248345369,-0.8578379200086523,-0.8541478215570802
2165,-5,5,1,1,1,1.3154269293892666,0.12310991285606031,-0.2963304981179535
2166,-5,3,1,1,3,-0.47380618973836713,-0.8578379200086523,-0.2963304981179535
2167,-4,3,1,2,3,0.5326374397709269,-0.8298108390696606,-1.312797620829251
2168,-4,3,1,2,1,0.027551840517188602,-0.8578379200086523,-0.9006325985103408
2169,-7,3,0,2,1,-1.0329415394657526,-0.4374317059237755,0.26148682532117334
2170,-7,3,1,2,1,-0.3433412748019772,-0.8298108390696606,0.35445637922769446
2171,-8,3,0,2,1,-1.2193199893748812,-0.4374317059237755,-0.3893000520244746
2172,-7,3,0,1,1,-1.1820442993930556,-0.4374317059237755,0.26148682532117334
2173,-4,3,1,2,1,-0.45516834474745427,-0.8298108390696606,0.4784157844363893
2174,-5,3,1,1,3,0.27170760989814696,-0.8578379200086523,0.10653756881030478
2175,-7,3,0,2,1,-0.9211144695202755,-0.4374317059237755,-0.2963304981179535
2176,-7,3,0,1,1,-1.1540875319066863,-0.4374317059237755,0.044557866205957364
2177,-9,5,1,2,1,0.3164384378763378,1.5244639598056497,0.5403954870407367
2178,-7,3,1,2,1,-0.3992548097747157,-0.9979733247036113,0.13752742011247848
2179,-5,3,0,1,1,-1.0702172294475785,-0.4374317059237755,-0.7115945055670811
2180,-6,3,1,1,1,-0.08241144492919723,-0.8578379200086523,1.8109793904298588
2181,-5,3,1,1,3,0.04805347000719274,-0.8578379200086523,0.23049697401899963
2182,-7,5,1,2,1,0.5326374397709269,0.12310991285606031,-0.8851376728592539
2183,-8,5,1,1,3,-0.052590892943736665,1.496436878866658,0.4784157844363893
2184,-5,3,1,1,1,-1.4243362842749225,-0.9979733247036113,-0.668208713744038
2185,-4,3,1,1,3,0.5605942072572961,-0.8578379200086523,-0.5132594572331695
2186,-5,3,1,1,3,-0.701187898627504,-0.8298108390696606,-0.26534064681577973
2187,-4,5,1,1,1,1.1476863244710511,0.12310991285606031,-1.3406884870012075
2188,-7,5,1,1,3,0.5848234057454829,1.5244639598056497,0.22058022160230403
2189,-5,3,1,1,3,-0.1234147039092055,-0.8298108390696606,-0.5132594572331695
2190,-4,5,1,1,3,1.3154269293892666,1.5244639598056497,-1.2260260371831648
2191,-5,3,1,1,3,0.010777780025367034,-0.8578379200086523,-0.2963304981179535
2192,-4,3,1,2,3,-0.19610229937376564,-0.8578379200086523,-0.5752391598375168
2193,-8,3,1,2,1,-0.3992548097747157,-0.8298108390696606,-0.11039139030491119
2194,-5,3,1,2,1,0.3276211448708855,-0.8578379200086523,-0.5132594572331695
2195,-5,3,1,1,1,-0.7943771235820682,-0.8298108390696606,-0.7611782676505591
2196,-7,5,1,1,1,0.7190158896800555,1.5244639598056497,0.3234665279255208
2197,-7,5,1,2,3,0.05737239250264917,2.3652763879754035,0.6798498179005185
2198,-5,3,1,2,3,-0.16628174738830506,-0.8578379200086523,-1.2155204775917279
2199,-5,3,1,2,3,-0.04513575494737152,-0.8578379200086523,-0.8851376728592539
2200,-4,3,1,1,3,0.17851838494358271,-0.8578379200086523,-1.1640463345788175
2201,-9,4,1,1,1,0.5792320522482091,1.5244639598056497,0.8375881610285826
2202,-7,3,1,1,1,-0.6806862691374997,-0.8578379200086523,0.2486880167333756
2203,-5,3,1,1,1,0.02009670252082346,-0.8298108390696606,-1.1175615576255569
2204,-4,3,1,2,3,0.3276211448708855,-0.8578379200086523,0.26768479558160807
2205,-7,5,1,1,1,0.4021725248345369,0.12310991285606031,0.4226340520924766
2206,-5,3,1,1,3,0.27170760989814696,-0.8298108390696606,0.6535084442936707
2207,-5,5,1,1,1,0.141242694961757,0.12310991285606031,-1.6598839554135967
2208,-5,5,1,1,1,0.7712018556546114,0.12310991285606031,-1.2570158884853384
2209,-10,5,1,2,3,0.5699131297527527,2.3372493070364118,2.5649624726117453
2210,-5,3,1,2,3,-0.16628174738830506,-0.8578379200086523,-0.37070614124317036
2211,-4,3,1,1,1,-0.34706884380015973,-0.8578379200086523,-0.5752391598375168
2212,-5,5,1,1,1,0.5475477157636572,0.12310991285606031,-0.55974423418643
2213,-8,5,1,2,3,0.644464509716404,2.3652763879754035,2.895624186005939
2214,-11,5,1,1,3,-0.5949521821793007,1.5244639598056497,2.4927561190776806
2215,-9,5,1,2,3,0.4208103698254498,1.5216612517117507,0.6023751896450842
2216,-7,3,0,2,1,-0.9117955470248191,-0.4374317059237755,-0.5752391598375168
2217,-5,5,1,2,1,0.36489683485271124,0.12310991285606031,-0.17237109290925862
2218,-3,5,1,1,1,1.1849620144528767,0.09508283191706851,-1.5514194758559887
2219,-9,4,1,1,3,-0.048863323945554094,1.0480035838427895,2.7096850781928965
2220,-8,4,1,1,3,0.4152190163281759,1.5244639598056497,2.3068170112646382
2221,-5,3,1,2,1,-0.1756006698837615,-0.8578379200086523,0.943263553968995
2222,-10,5,1,1,3,-0.09173036742465365,1.5244639598056497,0.8812838513646476
2223,-4,3,1,1,3,0.21393029042631712,-0.8578379200086523,-0.663560236048712
2224,-8,4,1,1,3,0.9613078745619225,1.5244639598056497,0.10653756881030478
2225,-11,4,1,1,3,-0.10104928992011009,1.0480035838427895,0.6943840581612379
2226,-5,3,1,2,3,-0.23151420485650004,-0.8298108390696606,-0.4202899033266483
2227,-5,3,1,1,1,-0.45516834474745427,-0.8578379200086523,-0.7301884163483854
2228,-4,3,1,2,3,-0.427211577261085,-0.8298108390696606,-0.04841168770056377
2229,-5,3,1,1,3,0.029415625016279884,-0.8298108390696606,0.1685172714146522
2230,-6,5,1,1,1,0.4021725248345369,0.12310991285606031,-0.8851376728592539
2231,-9,3,0,2,1,-1.2286389118703376,-0.4374317059237755,0.01356801490378365
2232,-7,5,1,1,3,0.5885509747436655,1.496436878866658,0.025406138101214008
2233,-7,5,1,1,1,-0.08800279842647109,0.12310991285606031,0.7573244461559527
2234,-8,4,1,1,3,-0.3899358872792593,1.5244639598056497,0.4164360818320419
2235,-4,5,1,1,1,1.5185794397902168,0.12310991285606031,-1.7001707621064226
2236,-8,3,0,1,1,-0.9527988060048275,-0.4374317059237755,-0.23435079551360605
2237,-4,3,1,1,3,-0.11968713491102294,-0.8354162552574589,-1.009097078067949
2238,-4,3,1,1,3,0.04805347000719274,-0.8578379200086523,0.23049697401899963
2239,-7,5,1,2,1,0.5046806722845576,0.12310991285606031,-0.5132594572331695
2240,-5,3,1,1,1,-0.20914879086740462,-0.8578379200086523,-0.32732034942012717
2241,-9,4,1,1,3,-0.3992548097747157,1.5244639598056497,-0.01742183639839006
2242,-9,5,1,2,1,-1.0888550744384913,1.5244639598056497,-0.07940153900273748
2243,-10,3,0,1,1,-1.060898306952122,0.12310991285606031,0.726334594853779
2244,-6,5,1,1,1,0.12260484997084414,0.12310991285606031,-1.195036185880991
2245,-6,5,1,1,1,0.5326374397709269,0.12310991285606031,0.10653756881030478
2246,-7,3,1,1,1,0.04805347000719274,-0.8298108390696606,0.26148682532117334
2247,-10,5,1,2,3,0.5102720257818315,2.3652763879754035,3.484431360747239
2248,-9,5,1,1,1,0.3089832998799727,1.5244639598056497,0.7883142974581264
2249,-9,4,1,1,1,0.644464509716404,1.496436878866658,1.5010808774081217
2250,-5,3,1,2,1,-0.36197911979289,-0.8578379200086523,-0.3938865500171963
2251,-5,3,1,1,3,0.21206650592722584,-0.8578379200086523,0.04833862806482255
2252,-9,5,1,1,3,-0.30606558482015145,1.5244639598056497,0.5713853383429104
2253,-5,3,1,2,1,-0.6452743636547654,-0.8578379200086523,-0.6062290111396905
2254,-5,3,1,2,1,-0.11968713491102294,-0.9979733247036113,0.6953447435516052
2255,-4,3,1,1,1,0.1300599879672093,-0.8298108390696606,-0.6991985650462117
2256,-9,5,1,2,3,0.7935672696437068,2.3652763879754035,1.2531620669907322
2257,-7,3,1,1,1,-0.5483575697020185,-0.8298108390696606,0.35445637922769446
2258,-8,5,1,2,3,0.5810958367473004,1.5244639598056497,2.213847457358117
2259,-4,3,1,2,3,0.09651186698356616,-0.8578379200086523,0.07678731156021802
2260,-7,3,0,1,1,-1.1671340234003253,-0.4374317059237755,-0.451279754628822
2261,-7,3,1,1,1,-0.15696282489284863,-0.8578379200086523,0.26148682532117334
2262,-6,3,1,1,3,-0.19423851487467433,-0.8578379200086523,0.9742534052711687
2263,-6,3,1,2,1,-0.10104928992011009,-0.8578379200086523,0.9144429922579734
2264,-4,3,1,2,1,0.08532915998901844,-0.8298108390696606,0.044557866205957364
2265,-5,3,1,1,3,-0.31911207631379046,-0.8578379200086523,-0.668208713744038
2266,-8,4,1,2,1,0.4208103698254498,1.496436878866658,0.37413493480457477
2267,-6,3,1,1,1,-0.5669954146929314,-0.8578379200086523,-0.9781072267657751
2268,-7,3,1,2,3,-0.2725174638365083,-0.8578379200086523,-0.28703354272730136
2269,-4,3,1,2,3,0.3835346798436241,-0.8298108390696606,-1.312797620829251
2270,-7,3,0,1,1,-1.2137286358776074,-0.4374317059237755,-0.20336094421143233
2271,-8,3,1,2,1,-0.7198257436184168,-0.8578379200086523,0.1995071227168259
2272,-4,5,1,1,1,1.2035998594437896,0.12310991285606031,-0.668208713744038
2273,-8,5,1,1,1,0.9613078745619225,1.5244639598056497,-1.1330564832766437
2274,-9,5,1,2,3,0.3276211448708855,1.5244639598056497,1.1818854089957325
2275,-9,5,2,1,3,0.4114914473299934,1.5188585436178514,1.0672229591776898
2276,-3,5,1,1,1,1.520443224289308,0.12310991285606031,-1.535924550204902
2277,-7,3,1,1,3,-0.24083312735195647,-0.8578379200086523,0.7573244461559527
2278,-4,3,1,1,3,0.22697678191995613,-0.8578379200086523,-0.11039139030491119
2279,-3,5,1,1,1,0.3611692658545287,0.12310991285606031,-1.0400869293701225
2280,-10,3,0,1,1,-1.060898306952122,-0.4374317059237755,0.19377400022592378
2281,-4,5,1,1,1,0.24934219590905154,0.12310991285606031,-0.17237109290925862
2282,-7,3,0,2,1,-1.0198950479721136,-0.4374317059237755,0.617870115296171
2283,-8,3,0,1,1,-1.0515793844566657,-0.44864253829937223,0.29247667662334703
2284,-7,5,1,1,3,0.5419563622663833,1.5244639598056497,0.726334594853779
2285,-4,3,1,2,3,0.3835346798436241,-0.8578379200086523,-1.2880057397875122
2286,-5,3,1,1,1,-0.3116569383174253,-0.8578379200086523,-0.11039139030491119
2287,-8,4,1,1,1,0.27170760989814696,1.5244639598056497,2.1828576060559435
2288,-8,3,1,2,3,-0.20355743737013077,-0.8298108390696606,-0.20336094421143233
2289,-8,3,1,1,3,-0.427211577261085,-0.8578379200086523,0.29247667662334703
2290,-5,3,1,1,1,-0.7198257436184168,-0.8578379200086523,-0.6372188624418643
2291,-7,4,1,1,3,0.8867564945982711,1.5244639598056497,1.5940504313146429
2292,-9,5,1,1,3,0.36489683485271124,1.5244639598056497,1.8419692417320326
2293,-6,5,1,1,1,0.9426700295710096,0.09508283191706851,0.01356801490378365
2294,-9,5,1,1,3,0.23443191991632126,1.496436878866658,1.8729590930342064
2295,-5,3,1,1,1,-0.7440549421066035,-0.8298108390696606,-0.6727022421828531
2296,-5,3,1,1,3,0.05737239250264917,-0.8578379200086523,-0.9781072267657751
2297,-7,4,1,1,1,0.5885509747436655,1.5244639598056497,0.1995071227168259
2298,-7,5,1,1,1,0.29034545488905983,0.12310991285606031,-0.11039139030491119
2299,-10,5,1,1,3,-0.2781088173337822,1.5244639598056497,0.6953447435516052
2300,-5,3,1,2,1,-0.1756006698837615,-0.8578379200086523,0.01356801490378365
2301,-5,3,1,1,3,0.17851838494358271,-0.8578379200086523,0.05698479657812902
2302,-7,5,1,1,3,0.025688056018097316,1.496436878866658,0.6257725273782253
2303,-1,3,1,1,1,-0.9770280044930142,-0.8578379200086523,1.6250402826168167
2304,-6,5,1,1,1,0.5810958367473004,0.12310991285606031,0.22429900375856487
2305,-7,5,1,1,3,-0.2128763598655872,1.5244639598056497,0.3389614535766076
2306,-4,3,1,2,3,0.3835346798436241,-0.8298108390696606,-0.451279754628822
2307,-7,3,0,1,1,-0.9490712370066449,-0.4374317059237755,-0.34777365127956184
2308,-5,3,1,1,3,-0.2725174638365083,-0.8578379200086523,-0.10933773536063729
2309,-9,5,1,2,1,0.29034545488905983,1.5244639598056497,2.5857256729842018
2310,-5,3,1,1,1,0.13751512596357443,-0.8578379200086523,-1.5374740427700107
2311,-10,5,1,2,1,0.9203046155819142,2.3652763879754035,0.7573244461559527
2312,-5,5,1,1,1,0.95758030556374,0.12310991285606031,-1.2260260371831648
2313,-4,3,1,1,3,-0.15696282489284863,-0.8298108390696606,-0.04841168770056377
2314,-5,3,1,1,3,-0.6452743636547654,-0.8578379200086523,-0.2963304981179535
2315,-8,3,1,1,1,-0.8316528135638939,-0.8578379200086523,0.08335716003627884
2316,-4,3,1,2,3,0.29034545488905983,-0.8298108390696606,-0.3521122304618661
2317,-4,3,1,1,1,0.029415625016279884,-0.8578379200086523,0.5713853383429104
2318,-4,3,1,1,3,0.05737239250264917,-0.8578379200086523,0.3234665279255208
2319,-11,3,0,1,1,-1.2006821443839684,-0.4374317059237755,1.9659286469407273
2320,-11,3,0,1,1,-1.165270238901234,-0.4374317059237755,0.5403954870407367
2321,-10,4,2,1,1,0.06296374599992302,1.5244639598056497,1.9349387956385538
2322,-7,3,1,1,1,-0.23524177385468262,-0.8578379200086523,0.01356801490378365
2323,-7,3,0,2,1,-0.9863469269884706,-0.44864253829937223,0.3234665279255208
2324,-9,4,1,1,3,0.04805347000719274,1.5244639598056497,1.1292026617820372
2325,-5,3,1,1,1,-0.1606903938910312,-0.8578379200086523,-0.35831020072230085
2326,-8,3,1,1,3,-0.1644179628892138,-0.8578379200086523,-0.3459142602014314
2327,-4,5,1,1,1,0.04805347000719274,0.12310991285606031,-1.702030153184553
2328,-4,3,1,1,3,-0.16628174738830506,-0.8298108390696606,-0.11039139030491119
2329,-7,5,1,1,1,-0.19423851487467433,0.09508283191706851,-0.3893000520244746
2330,-6,5,1,1,1,0.33694006736634197,0.12310991285606031,1.1292026617820372
2331,-4,3,1,1,1,-0.35638776629561614,-0.8578379200086523,-0.7611782676505591
2332,-4,3,1,2,3,0.06669131499810559,-0.8578379200086523,-1.318995591089686
2333,-6,3,1,2,1,-0.2128763598655872,-0.8578379200086523,0.5403954870407367
2334,-4,3,1,1,1,0.5848234057454829,-0.8578379200086523,-0.5752391598375168
2335,-8,5,1,2,1,0.04805347000719274,1.5244639598056497,0.26148682532117334
2336,-7,3,0,2,1,-1.0031209874802922,-0.4374317059237755,1.036233107875516
2337,-7,3,0,1,1,-0.9434798835093711,-0.4374317059237755,0.2177911349851084
2338,-7,3,1,2,1,-0.9416160990102798,0.12310991285606031,0.044557866205957364
2339,-7,3,1,1,3,-0.5483575697020185,-0.8578379200086523,1.1911823643863846
2340,-3,5,1,2,1,1.0917727894983125,0.12310991285606031,-1.3809752936940334
2341,-5,5,1,1,1,1.129048479480138,0.12310991285606031,-1.381130242950544
2342,-8,3,1,1,3,-0.3992548097747157,-0.8298108390696606,1.6560301339189902
2343,-4,3,1,1,1,0.3089832998799727,-0.8578379200086523,-0.5752391598375168
2344,-4,3,1,1,1,0.3276211448708855,-0.8578379200086523,-1.303500665438599
2345,-5,5,1,1,1,0.6817401996982297,0.12310991285606031,-0.668208713744038
2346,-8,3,1,2,1,-0.4588959137456369,-0.8578379200086523,0.26148682532117334
2347,-10,5,1,1,3,0.4357206458181801,1.5244639598056497,1.2051277974723629
2348,-7,3,0,1,1,-0.9677090819975577,-0.4374317059237755,-0.4007043173036745
2349,-5,3,1,1,1,-0.45516834474745427,-0.8578379200086523,-0.7146934906972986
2350,-9,5,1,2,1,0.29034545488905983,0.963922341025814,1.2221722156885584
2351,-7,3,0,1,1,-1.0049847719793834,-0.4374317059237755,0.29247667662334703
2352,-7,5,1,1,1,0.7712018556546114,0.12310991285606031,-0.6651097286138206
2353,-5,3,1,1,1,-0.6079986736729397,-0.8298108390696606,-1.4102916930258897
2354,-5,5,1,1,1,0.9053943395891839,0.12310991285606031,-1.8148332119244652
2355,-6,3,1,1,1,-0.45516834474745427,-0.8578379200086523,-0.38359791938487464
2356,-9,5,1,2,3,0.04805347000719274,1.5244639598056497,1.0672229591776898
2357,-7,3,1,2,1,-0.14764390239739222,-0.8578379200086523,-0.8541478215570802
2358,-8,3,1,1,3,-0.6918689761320475,-0.8578379200086523,0.21277077907415626
2359,-6,5,1,1,1,0.4767239047981883,0.12310991285606031,-0.5752391598375168
2360,-5,3,1,1,1,-0.017178987461002247,-0.8578379200086523,-1.3809752936940334
2361,-6,5,1,2,1,0.9053943395891839,0.12310991285606031,-0.6372188624418643
2362,-8,3,1,1,1,-0.5763143371883879,-0.8298108390696606,-0.08559950926317222
2363,-7,3,1,2,3,-0.04513575494737152,-0.8129945905062654,0.10653756881030478
2364,-10,5,1,2,3,0.010777780025367034,1.5244639598056497,1.7180098365233378
2365,-3,5,1,1,1,1.330337205381997,0.12310991285606031,-1.6306295357843448
2366,-7,3,0,1,1,-0.9583901595021013,-0.4374317059237755,0.01356801490378365
2367,-9,4,1,1,3,0.19715622993449555,1.5244639598056497,0.6953447435516052
2368,-8,5,1,2,3,0.8494808046164454,2.3652763879754035,1.377121472199427
2369,-4,3,1,1,3,0.13751512596357443,-0.8578379200086523,0.9324171060132341
2370,-4,3,1,2,1,0.3183022223754291,-0.8578379200086523,-1.318995591089686
2371,-8,4,1,2,1,-0.38061696478380286,1.496436878866658,0.726334594853779
2372,-6,5,1,1,1,0.4580860598072755,0.12310991285606031,0.2769817509722602
2373,-7,5,1,2,3,1.1383674019755947,1.5244639598056497,0.07554771750813107
2374,-4,5,1,2,1,1.0079024870392046,0.12310991285606031,-0.4202899033266483
2375,-7,3,0,1,1,-0.9117955470248191,-0.4374317059237755,-0.5287543828842562
2376,-7,3,1,1,1,-0.6079986736729397,-0.8578379200086523,-0.6210731499134318
2377,-8,5,1,1,1,0.6593747857091343,1.5244639598056497,0.2529646162130756
2378,-11,4,1,1,3,-0.49430781922837125,0.963922341025814,0.4474259331342156
2379,-7,3,0,1,1,-1.165270238901234,-0.4374317059237755,-1.2880057397875122
2380,-5,3,1,1,1,-0.15696282489284863,-0.8298108390696606,0.4164360818320419
2381,-8,3,1,1,1,-0.2501520498474129,-0.8578379200086523,-0.4202899033266483
2382,-6,3,1,2,1,-0.19610229937376564,-0.8298108390696606,-0.4202899033266483
2383,-4,5,1,1,1,1.5185794397902168,0.12310991285606031,-1.5397982816176736
2384,-7,3,1,1,3,-0.11968713491102294,-0.8298108390696606,0.9175419773881908
2385,-3,3,1,1,1,0.3089832998799727,-0.8578379200086523,-0.6062290111396905
2386,-4,3,1,2,1,-0.048863323945554094,-0.8578379200086523,-0.3893000520244746
2387,-9,5,1,2,3,0.029415625016279884,-0.01702549183889865,1.3461316208972531
2388,-5,3,1,1,1,-0.6229089496656699,-0.8578379200086523,1.1911823643863846
2389,-4,3,1,1,3,0.2530697649072341,-0.8578379200086523,-0.5132594572331695
2390,-7,3,0,1,1,-1.0888550744384913,-0.4374317059237755,0.01356801490378365
2391,-9,5,1,1,1,0.10396700497993129,1.5244639598056497,1.5630605800124693
2392,-7,5,1,1,1,-0.22219528236104363,1.5244639598056497,-0.09489646465382434
2393,-5,3,1,2,1,-0.46448726724291073,-0.8298108390696606,-0.2374497806438234
2394,-4,5,1,1,1,0.5512752847618397,0.12310991285606031,0.26148682532117334
2395,-4,5,1,2,1,0.5792320522482091,0.12310991285606031,-0.9471173754636014
2396,-5,3,1,1,1,-0.2501520498474129,-0.8578379200086523,0.04892743523956385
2397,-11,3,0,1,1,-1.165270238901234,-0.4374317059237755,0.526171145293039
2398,-7,5,1,1,1,0.21206650592722584,0.12310991285606031,-0.04841168770056377
2399,-8,3,0,1,1,-1.1335859024166821,-0.4374317059237755,1.9969184982429011
2400,-3,5,1,1,1,1.0544970995164868,0.12310991285606031,-0.4822696059309957
2401,-8,5,1,1,1,0.3555779123572548,1.5244639598056497,-0.5442493085353431
2402,-9,5,1,2,1,-0.08427522942828851,1.5244639598056497,0.509405635738563
2403,-6,5,1,1,1,0.5699131297527527,0.12310991285606031,-0.15067819699773702
2404,-10,5,1,1,3,0.17851838494358271,1.496436878866658,0.7480274907653006
2405,-7,5,1,1,3,0.4953617497891012,1.5244639598056497,0.044557866205957364
2406,-9,5,1,2,1,0.21579407492540842,1.5244639598056497,1.0207381822244292
2407,-5,3,1,1,3,0.3089832998799727,-0.8578379200086523,-1.2570158884853384
2408,-4,3,1,2,1,0.3201660068745204,-0.8298108390696606,-0.17237109290925862
2409,-8,3,1,1,3,-0.7682841405947902,-0.8298108390696606,-0.27463760220643185
2410,-8,3,1,1,1,-0.2501520498474129,-0.8578379200086523,0.368463792016277
2411,-7,3,1,1,1,0.09464808248447487,-0.8578379200086523,-0.6655125966807489
2412,-5,3,1,2,3,-0.026497909956458673,-0.8298108390696606,-0.37380512637338775
2413,-5,3,1,1,3,0.21579407492540842,-0.8298108390696606,1.1911823643863846
2414,-7,3,1,2,3,-0.6229089496656699,-0.8298108390696606,1.1911823643863846
2415,-5,3,1,1,1,-0.5856332596838443,-0.8298108390696606,-0.6789931819971944
2416,-10,5,1,1,3,0.029415625016279884,1.496436878866658,1.7489996878255114
2417,-4,3,1,2,3,-0.1606903938910312,-0.8578379200086523,0.4164360818320419
2418,-4,3,1,1,1,0.27170760989814696,-0.8578379200086523,-0.2963304981179535
2419,-4,3,1,2,3,0.2027475834317694,-0.8298108390696606,-1.4739448476005546
2420,-5,3,1,2,1,0.10210322048084002,-0.8298108390696606,-0.32732034942012717
2421,-10,3,1,1,1,-0.49244403472928,-0.8578379200086523,1.6560301339189902
2422,-11,3,0,2,1,-1.2398216188648854,-0.4374317059237755,1.470091026105948
2423,-6,3,1,2,1,-0.2781088173337822,-0.8578379200086523,0.1685172714146522
2424,-9,4,2,1,3,-0.16628174738830506,1.5244639598056497,1.3461316208972531
2425,-5,5,1,1,1,0.6966504756909601,0.12310991285606031,-1.1640463345788175
2426,-8,3,1,1,1,-0.36197911979289,-0.8578379200086523,-1.6846758364553356
2427,-10,3,0,1,1,-1.2659146018521634,0.12310991285606031,0.29247667662334703
2428,-9,3,0,1,1,-1.0702172294475785,-0.4374317059237755,0.509405635738563
2429,-10,5,1,1,1,-0.6229089496656699,1.5244639598056497,0.4474259331342156
2430,-4,3,1,2,3,0.029415625016279884,-0.8578379200086523,0.1995071227168259
2431,-6,3,1,1,1,-0.7813306320884292,-0.8298108390696606,-0.9888916950189316
2432,-7,3,0,1,1,-0.995665849483927,-0.4374317059237755,0.26148682532117334
2433,-6,5,1,1,1,0.4953617497891012,0.12310991285606031,0.3851983117194508
2434,-8,3,1,2,1,-0.34520505930106843,-0.8578379200086523,0.29247667662334703
2435,-4,3,1,2,1,0.28102653239360337,-0.8298108390696606,-0.23435079551360605
2436,-5,3,1,2,3,-0.3992548097747157,-0.8298108390696606,-1.869561289324104
2437,-4,3,1,1,1,0.029415625016279884,-0.8298108390696606,-1.0710767806722963
2438,-8,3,1,1,3,-0.9062041935275453,-0.8298108390696606,-0.01742183639839006
2439,-4,3,1,1,3,0.21579407492540842,-0.8578379200086523,-1.1640463345788175
2440,-10,5,1,1,3,0.3089832998799727,1.496436878866658,1.011224297874662
2441,-4,3,1,1,3,0.2530697649072341,-0.8298108390696606,-0.9161275241614276
2442,-5,3,1,1,1,-0.11968713491102294,-0.8298108390696606,-0.6410616040033338
2443,-5,3,1,1,3,0.029415625016279884,-0.8578379200086523,-0.5442493085353431
2444,-5,3,1,2,1,0.21579407492540842,-0.8298108390696606,-0.7286389237832768
2445,-5,5,1,1,1,0.17851838494358271,0.12310991285606031,-1.381130242950544
2446,-7,3,1,1,1,-0.669503562142952,-0.8298108390696606,0.1902101673261738
2447,-6,3,0,1,1,-0.9397523145111885,-0.4374317059237755,-0.8231579702549066
2448,-3,3,1,1,1,0.3835346798436241,-0.8578379200086523,-1.7838433606222917
2449,-9,4,2,1,1,-0.06377359993828438,0.963922341025814,2.120877903451596
2450,-6,5,1,2,1,0.5326374397709269,0.12310991285606031,-0.668208713744038
2451,-5,5,1,1,1,0.5885509747436655,0.12310991285606031,-0.5752391598375168
2452,-5,3,1,2,3,-0.12155091941011421,-0.8578379200086523,-0.1847670334301281
2453,-6,3,0,2,1,-0.9490712370066449,-0.4374317059237755,1.9507436198026622
2454,-7,5,1,2,1,0.44876713731181905,0.12310991285606031,-0.8851376728592539
2455,-4,3,1,2,1,0.5102720257818315,-0.8578379200086523,-0.5132594572331695
2456,-5,3,1,1,1,-0.3153845073156079,-0.8298108390696606,-0.5894325117339124
2457,-4,5,1,1,1,0.04805347000719274,0.12310991285606031,-0.5132594572331695
2458,-4,3,1,1,3,-0.048863323945554094,-0.8298108390696606,-0.7081236422212377
2459,-7,3,0,1,1,-0.995665849483927,-0.4374317059237755,-0.3893000520244746
2460,-5,3,1,1,1,-0.026497909956458673,-0.8298108390696606,-1.1392544535370783
2461,-4,3,1,2,1,0.3276211448708855,-0.8578379200086523,-0.07940153900273748
2462,-6,5,1,1,1,0.774929424652794,0.12310991285606031,-0.7921681189527329
2463,-5,3,1,1,3,0.04805347000719274,-0.8298108390696606,-0.451279754628822
2464,-8,3,1,2,1,-0.4365304997565414,-0.8578379200086523,0.06780025468258764
2465,-7,3,1,1,1,-0.5725867681902053,-0.8578379200086523,-0.4822696059309957
2466,-7,3,0,2,1,-0.865200934547537,-0.4374317059237755,-1.195036185880991
2467,-7,3,0,1,1,-1.1335859024166821,-0.4374317059237755,-0.31904605912244677
2468,-6,5,1,2,1,0.5792320522482091,0.09508283191706851,1.1911823643863846
2469,-5,3,1,1,1,0.12260484997084414,-0.8298108390696606,-1.1485514089277304
2470,-5,3,1,2,3,-0.007860064965545819,-0.8578379200086523,-1.0710767806722963
2471,-9,4,2,1,1,-0.12900605740647936,1.0480035838427895,2.120877903451596
2472,-4,3,1,1,3,-0.6452743636547654,-0.8578379200086523,-0.9424688977682754
2473,-7,5,1,1,1,0.46367741330454937,1.5244639598056497,-0.17237109290925862
2474,-9,5,1,2,3,0.7376537346709683,2.3652763879754035,2.15186775475377
2475,-7,3,0,2,1,-0.9583901595021013,-0.4374317059237755,-1.3499854423918596
2476,-5,3,1,1,1,-0.34706884380015973,-0.8578379200086523,-0.4661238934025632
2477,-5,3,1,1,3,-0.06377359993828438,-0.8578379200086523,-1.262810990678845
2478,-8,5,1,1,1,0.34625898986179837,1.5244639598056497,1.7180098365233378
2479,-5,3,1,1,3,-0.5390386472065621,-0.8578379200086523,-0.4202899033266483
2480,-8,3,1,1,1,-0.7943771235820682,-0.8578379200086523,-0.7747828123722134
2481,-6,5,1,1,1,0.29034545488905983,0.12310991285606031,-0.32732034942012717
2482,-9,5,1,1,1,0.141242694961757,1.5244639598056497,0.7573244461559527
2483,-11,3,0,2,1,-1.1689978078994165,0.12310991285606031,-1.9051686284703016
2484,-4,3,1,1,3,0.4357206458181801,-0.8578379200086523,-0.668208713744038
2485,-5,3,1,2,1,-0.3433412748019772,-0.8298108390696606,-0.01742183639839006
2486,-7,3,0,2,1,-0.9360247455130059,-0.4374317059237755,-0.01742183639839006
2487,-8,3,1,1,3,-0.20914879086740462,-0.8298108390696606,0.8357597598017543
